# panacus histgrowth ecoli2146.pan.explode.0.og.crush.og.2013.gfa -c bp -q 0,0.95,0.5,0.1 -t 28
679	46254268	3069204	4185397	7033081
680	46286611	3074648	4187211	7036130
681	46318932	3074370	4185400	7008714
682	46351232	3074091	4187209	7011775
683	46383511	3073813	4185402	7014830
684	46415768	3073536	4187207	7017878
685	46448004	3073258	4185405	7020919
686	46480219	3072980	4187205	7023953
687	46512413	3072703	4185408	7026980
688	46544585	3072425	4187202	7030001
689	46576737	3072148	4185410	7033015
690	46608868	3071871	4187200	7036021
691	46640977	3071594	4185413	7008980
692	46673066	3071317	4187198	7011999
693	46705134	3071040	4185415	7015012
694	46737181	3070764	4187196	7018018
695	46769207	3070487	4185418	7021017
696	46801213	3070210	4187194	7024010
697	46833198	3069934	4185420	7026996
698	46865162	3069657	4187192	7029976
699	46897106	3069381	4185423	7032949
700	46929029	3074635	4187190	7035915
701	46960932	3074366	4185425	7009238
702	46992814	3074098	4187188	7012216
703	47024676	3073829	4185428	7015188
704	47056517	3073561	4187186	7018153
705	47088338	3073293	4185430	7021112
706	47120139	3073025	4187184	7024065
707	47151920	3072757	4185433	7027011
708	47183680	3072489	4187182	7029951
709	47215421	3072222	4185435	7032884
710	47247141	3071954	4187180	7035811
711	47278841	3071686	4185438	7009488
712	47310521	3071419	4187178	7012426
713	47342181	3071152	4185440	7015358
714	47373821	3070884	4187176	7018284
715	47405442	3070617	4185443	7021204
716	47437042	3070350	4187174	7024118
717	47468623	3070083	4185445	7027025
718	47500183	3069815	4187172	7029926
719	47531725	3069548	4185447	7032821
720	47563246	3074624	4187170	7035709
721	47594748	3074365	4185450	7009731
722	47626230	3074105	4187168	7012630
723	47657693	3073846	4185452	7015524
724	47689136	3073587	4187167	7018411
725	47720560	3073328	4185455	7021293
726	47751964	3073069	4187165	7024168
727	47783349	3072810	4185457	7027037
728	47814715	3072551	4187163	7029901
729	47846061	3072292	4185460	7032758
730	47877388	3072034	4187161	7035609
731	47908696	3071775	4185462	7009966
732	47939984	3071517	4187159	7012828
733	47971254	3071258	4185464	7015684
734	48002504	3071000	4187158	7018534
735	48033735	3070741	4185467	7021378
736	48064947	3070483	4187156	7024216
737	48096141	3070225	4185469	7027049
738	48127315	3069966	4187154	7029875
739	48158470	3069708	4185472	7032696
740	48189607	3074616	4187153	7035511
741	48220724	3074365	4185474	7010194
742	48251823	3074114	4187151	7013019
743	48282903	3073863	4185476	7015839
744	48313965	3073612	4187149	7018652
745	48345008	3073362	4185479	7021460
746	48376032	3073111	4187148	7024262
747	48407037	3072861	4185481	7027059
748	48438024	3072611	4187146	7029850
749	48468992	3072360	4185484	7032635
750	48499942	3072110	4187144	7035414
751	48530874	3071860	4185486	7010416
752	48561787	3071610	4187143	7013205
753	48592682	3071360	4185488	7015988
754	48623558	3071110	4187141	7018767
755	48654416	3070860	4185491	7021539
756	48685256	3070610	4187140	7024306
757	48716077	3070360	4185493	7027068
758	48746881	3070111	4187138	7029824
759	48777666	3069861	4185495	7032574
760	48808433	3074609	4187137	7035319
761	48839182	3074366	4185498	7010631
762	48869913	3074123	4187135	7013385
763	48900626	3073880	4185500	7016133
764	48931321	3073638	4187134	7018877
765	48961998	3073395	4185502	7021615
766	48992657	3073153	4187132	7024348
767	49023299	3072911	4185505	7027075
768	49053922	3072668	4187131	7029797
769	49084528	3072426	4185507	7032514
770	49115116	3072184	4187129	7035225
771	49145686	3071942	4185509	7010839
772	49176238	3071700	4187128	7013559
773	49206773	3071458	4185512	7016274
774	49237291	3071216	4187126	7018983
775	49267790	3070974	4185514	7021688
776	49298272	3070732	4187125	7024387
777	49328737	3070490	4185516	7027081
778	49359184	3070248	4187124	7029770
779	49389614	3070006	4185518	7032454
780	49420026	3074604	4187122	7035132
781	49450421	3074368	4185521	7011041
782	49480799	3074133	4187121	7013728
783	49511159	3073898	4185523	7016409
784	49541502	3073663	4187119	7019086
785	49571828	3073428	4185525	7021758
786	49602136	3073194	4187118	7024425
787	49632428	3072959	4185527	7027086
788	49662702	3072724	4187117	7029743
789	49692959	3072490	4185530	7032394
790	49723199	3072255	4187115	7035041
791	49753422	3072021	4185532	7011237
792	49783628	3071786	4187114	7013891
793	49813817	3071552	4185534	7016541
794	49843989	3071317	4187113	7019185
795	49874144	3071083	4185536	7021825
796	49904282	3070849	4187111	7024460
797	49934404	3070614	4185539	7027090
798	49964509	3070380	4187110	7029715
799	49994596	3070145	4185541	7032335
800	50024668	3074600	4187109	7034950
801	50054722	3074372	4185543	7011427
802	50084760	3074144	4187108	7014049
803	50114781	3073916	4185545	7016667
804	50144785	3073688	4187106	7019281
805	50174773	3073461	4185547	7021889
806	50204744	3073233	4187105	7024493
807	50234699	3073006	4185550	7027092
808	50264637	3072778	4187104	7029687
809	50294559	3072551	4185552	7032276
810	50324465	3072324	4187103	7034861
811	50354353	3072096	4185554	7011611
812	50384226	3071869	4187102	7014203
813	50414082	3071642	4185556	7016790
814	50443922	3071415	4187100	7019373
815	50473746	3071187	4185558	7021951
816	50503553	3070960	4187099	7024524
817	50533345	3070733	4185561	7027093
818	50563120	3070506	4187098	7029658
819	50592879	3070278	4185563	7032217
820	50622621	3074597	4187097	7034772
821	50652348	3074376	4185565	7011789
822	50682059	3074155	4187096	7014351
823	50711753	3073934	4185567	7016908
824	50741432	3073713	4187095	7019461
825	50771094	3073492	4185569	7022010
826	50800741	3073272	4187093	7024554
827	50830372	3073051	4185571	7027093
828	50859986	3072830	4187092	7029628
829	50889585	3072610	4185573	7032158
830	50919168	3072389	4187091	7034684
831	50948736	3072169	4185575	7011962
832	50978287	3071949	4187090	7014494
833	51007823	3071728	4185578	7017022
834	51037343	3071508	4187089	7019546
835	51066848	3071287	4185580	7022066
836	51096336	3071067	4187088	7024581
837	51125809	3070847	4185582	7027091
838	51155267	3070626	4187087	7029598
839	51184709	3070406	4185584	7032099
840	51214135	3074595	4187086	7034597
841	51243546	3074381	4185586	7012130
842	51272942	3074166	4187085	7014633
843	51302322	3073952	4185588	7017133
844	51331686	3073737	4187084	7019628
845	51361035	3073523	4185590	7022119
846	51390369	3073309	4187082	7024606
847	51419687	3073095	4185592	7027088
848	51448991	3072881	4187081	7029567
849	51478278	3072667	4185594	7032041
850	51507551	3072453	4187080	7034510
851	51536808	3072239	4185596	7012292
852	51566050	3072025	4187079	7014768
853	51595277	3071811	4185598	7017239
854	51624489	3071597	4187078	7019706
855	51653686	3071383	4185600	7022170
856	51682867	3071169	4187077	7024629
857	51712034	3070955	4185602	7027084
858	51741185	3070742	4187076	7029535
859	51770321	3070528	4185604	7031982
860	51799443	3074594	4187075	7034424
861	51828549	3074386	4185606	7012449
862	51857641	3074178	4187074	7014897
863	51886717	3073969	4185608	7017341
864	51915779	3073761	4187073	7019781
865	51944826	3073553	4185610	7022218
866	51973858	3073346	4187072	7024650
867	52002875	3073138	4185612	7027078
868	52031877	3072930	4187071	7029502
869	52060865	3072722	4185614	7031922
870	52089838	3072514	4187070	7034338
871	52118796	3072306	4185616	7012602
872	52147740	3072099	4187069	7015023
873	52176669	3071891	4185618	7017440
874	52205583	3071683	4187068	7019854
875	52234483	3071475	4185620	7022263
876	52263368	3071268	4187067	7024669
877	52292238	3071060	4185622	7027071
878	52321094	3070852	4187067	7029469
879	52349936	3070644	4185624	7031863
880	52378763	3074594	4187066	7034253
881	52407576	3074391	4185626	7012749
882	52436374	3074189	4187065	7015144
883	52465158	3073987	4185628	7017535
884	52493927	3073785	4187064	7019923
885	52522682	3073583	4185630	7022306
886	52551423	3073381	4187063	7024686
887	52580149	3073179	4185632	7027062
888	52608861	3072977	4187062	7029435
889	52637559	3072775	4185634	7031803
890	52666243	3072573	4187061	7034168
891	52694913	3072371	4185636	7012892
892	52723568	3072169	4187060	7015261
893	52752209	3071968	4185637	7017627
894	52780836	3071766	4187059	7019988
895	52809449	3071564	4185639	7022347
896	52838048	3071362	4187058	7024701
897	52866633	3071160	4185641	7027052
898	52895203	3070958	4187057	7029400
899	52923760	3070756	4185643	7031743
900	52952303	3074594	4187056	7034083
901	52980832	3074397	4185645	7013030
902	53009347	3074201	4187055	7015374
903	53037848	3074004	4185647	7017715
904	53066335	3073808	4187055	7020051
905	53094808	3073612	4185649	7022385
906	53123267	3073415	4187054	7024715
907	53151713	3073219	4185650	7027041
908	53180145	3073023	4187053	7029364
909	53208563	3072826	4185652	7031683
910	53236967	3072630	4187052	7033999
911	53265357	3072434	4185654	7013164
912	53293734	3072238	4187051	7015483
913	53322097	3072041	4185656	7017799
914	53350447	3071845	4187050	7020111
915	53378783	3071649	4185658	7022420
916	53407105	3071453	4187049	7024726
917	53435413	3071256	4185659	7027028
918	53463708	3071060	4187048	7029327
919	53491990	3070864	4185661	7031623
920	53520258	3074595	4187048	7033915
921	53548512	3074404	4185663	7013293
922	53576753	3074213	4187047	7015588
923	53604981	3074021	4185665	7017880
924	53633195	3073830	4187046	7020169
925	53661396	3073639	4185667	7022454
926	53689583	3073448	4187045	7024736
927	53717757	3073257	4185668	7027014
928	53745918	3073067	4187044	7029290
929	53774065	3072876	4185670	7031562
930	53802199	3072685	4187043	7033830
931	53830320	3072494	4185672	7013418
932	53858427	3072303	4187042	7015690
933	53886521	3072112	4185673	7017958
934	53914602	3071922	4187042	7020223
935	53942670	3071731	4185675	7022485
936	53970725	3071540	4187041	7024743
937	53998766	3071349	4185677	7026999
938	54026795	3071158	4187040	7029251
939	54054810	3070967	4185679	7031500
940	54082812	3074596	4187039	7033746
941	54110801	3074410	4185680	7013539
942	54138778	3074224	4187038	7015787
943	54166741	3074038	4185682	7018032
944	54194691	3073852	4187037	7020274
945	54222628	3073666	4185684	7022513
946	54250552	3073481	4187037	7024749
947	54278463	3073295	4185685	7026982
948	54306361	3073109	4187036	7029212
949	54334247	3072923	4185687	7031439
950	54362119	3072738	4187035	7033662
951	54389979	3072552	4185689	7013656
952	54417826	3072366	4187034	7015881
953	54445660	3072181	4185690	7018104
954	54473481	3071995	4187033	7020323
955	54501290	3071809	4185692	7022540
956	54529085	3071624	4187032	7024753
957	54556868	3071438	4185693	7026964
958	54584638	3071252	4187032	7029172
959	54612396	3071066	4185695	7031376
960	54640141	3074598	4187031	7033578
961	54667873	3074417	4185697	7013768
962	54695593	3074236	4187030	7015971
963	54723300	3074055	4185698	7018172
964	54750994	3073874	4187029	7020369
965	54778676	3073693	4185700	7022564
966	54806345	3073512	4187028	7024756
967	54834002	3073331	4185701	7026945
968	54861646	3073150	4187028	7029131
969	54889278	3072969	4185703	7031314
970	54916898	3072789	4187027	7033494
971	54944504	3072608	4185705	7013877
972	54972099	3072427	4187026	7016058
973	54999681	3072246	4185706	7018237
974	55027250	3072066	4187025	7020413
975	55054808	3071885	4185708	7022586
976	55082353	3071704	4187024	7024756
977	55109885	3071523	4185709	7026924
978	55137405	3071342	4187023	7029089
979	55164913	3071161	4185711	7031251
980	55192409	3074599	4187023	7033410
981	55219892	3074423	4185712	7013982
982	55247364	3074247	4187022	7016142
983	55274823	3074071	4185714	7018299
984	55302269	3073894	4187021	7020454
985	55329704	3073718	4185715	7022606
986	55357126	3073542	4187020	7024755
987	55384537	3073366	4185717	7026902
988	55411935	3073190	4187019	7029046
989	55439321	3073014	4185718	7031187
990	55466695	3072838	4187019	7033325
991	55494057	3072662	4185720	7014083
992	55521406	3072486	4187018	7016222
993	55548744	3072310	4185721	7018358
994	55576070	3072134	4187017	7020492
995	55603384	3071958	4185723	7022623
996	55630685	3071781	4187016	7024752
997	55657975	3071605	4185724	7026878
998	55685253	3071429	4187015	7029002
999	55712519	3071253	4185725	7031123
1000	55739773	3074601	4187014	7033241
1001	55767016	3074429	4185727	7014180
1002	55794246	3074258	4187014	7016298
1003	55821464	3074086	4185728	7018414
1004	55848671	3073914	4187013	7020528
1005	55875866	3073743	4185730	7022639
1006	55903049	3073571	4187012	7024748
1007	55930220	3073400	4185731	7026854
1008	55957380	3073228	4187011	7028957
1009	55984527	3073057	4185732	7031058
1010	56011663	3072885	4187010	7033156
1011	56038788	3072714	4185734	7014274
1012	56065900	3072542	4187010	7016372
1013	56093001	3072371	4185735	7018468
1014	56120091	3072199	4187009	7020561
1015	56147168	3072028	4185736	7022653
1016	56174234	3071856	4187008	7024741
1017	56201289	3071684	4185738	7026827
1018	56228332	3071513	4187007	7028911
1019	56255363	3071341	4185739	7030993
1020	56282383	3074603	4187006	7033072
1021	56309391	3074436	4185740	7014364
1022	56336388	3074268	4187005	7016442
1023	56363373	3074101	4185742	7018518
1024	56390347	3073934	4187005	7020592
1025	56417309	3073767	4185743	7022664
1026	56444260	3073599	4187004	7024733
1027	56471199	3073432	4185744	7026800
1028	56498127	3073265	4187003	7028865
1029	56525044	3073098	4185746	7030927
1030	56551949	3072931	4187002	7032987
1031	56578843	3072764	4185747	7014450
1032	56605725	3072596	4187001	7016509
1033	56632596	3072429	4185748	7018566
1034	56659456	3072262	4187000	7020621
1035	56686305	3072095	4185749	7022673
1036	56713142	3071928	4187000	7024724
1037	56739968	3071760	4185751	7026771
1038	56766783	3071593	4186999	7028817
1039	56793586	3071426	4185752	7030860
1040	56820379	3074605	4186998	7032901
1041	56847160	3074442	4185753	7014534
1042	56873930	3074279	4186997	7016574
1043	56900688	3074116	4185754	7018612
1044	56927436	3073953	4186996	7020647
1045	56954172	3073789	4185756	7022681
1046	56980898	3073626	4186995	7024712
1047	57007612	3073463	4185757	7026741
1048	57034315	3073300	4186994	7028769
1049	57061008	3073137	4185758	7030793
1050	57087689	3072975	4186994	7032816
1051	57114359	3072812	4185759	7014613
1052	57141018	3072649	4186993	7016635
1053	57167666	3072486	4185760	7018654
1054	57194303	3072323	4186992	7020671
1055	57220929	3072160	4185761	7022686
1056	57247544	3071997	4186991	7024699
1057	57274148	3071834	4185763	7026710
1058	57300741	3071671	4186990	7028719
1059	57327324	3071508	4185764	7030726
1060	57353895	3074607	4186989	7032730
1061	57380456	3074448	4185765	7014690
1062	57407005	3074289	4186988	7016693
1063	57433544	3074130	4185766	7018694
1064	57460072	3073971	4186987	7020693
1065	57486590	3073812	4185767	7022690
1066	57513096	3073653	4186987	7024685
1067	57539592	3073494	4185768	7026678
1068	57566076	3073335	4186986	7028669
1069	57592551	3073176	4185769	7030658
1070	57619014	3073017	4186985	7032644
1071	57645467	3072858	4185770	7014763
1072	57671909	3072699	4186984	7016748
1073	57698340	3072540	4185771	7018731
1074	57724760	3072381	4186983	7020713
1075	57751170	3072222	4185772	7022692
1076	57777570	3072063	4186982	7024669
1077	57803958	3071904	4185773	7026644
1078	57830336	3071745	4186981	7028617
1079	57856704	3071586	4185774	7030589
1080	57883060	3074609	4186980	7032558
1081	57909407	3074454	4185775	7014834
1082	57935742	3074298	4186979	7016801
1083	57962068	3074143	4185776	7018766
1084	57988382	3073988	4186979	7020730
1085	58014686	3073833	4185777	7022692
1086	58040980	3073678	4186978	7024651
1087	58067263	3073522	4185778	7026609
1088	58093536	3073367	4186977	7028565
1089	58119798	3073212	4185779	7030519
1090	58146050	3073057	4186976	7032472
1091	58172291	3072902	4185780	7014901
1092	58198522	3072747	4186975	7016851
1093	58224743	3072592	4185781	7018799
1094	58250953	3072437	4186974	7020745
1095	58277152	3072282	4185782	7022690
1096	58303342	3072127	4186973	7024632
1097	58329521	3071972	4185783	7026573
1098	58355690	3071817	4186972	7028512
1099	58381848	3071661	4185784	7030449
1100	58407996	3074610	4186971	7032385
1101	58434134	3074459	4185785	7014965
1102	58460262	3074307	4186970	7016898
1103	58486379	3074156	4185786	7018829
1104	58512486	3074004	4186969	7020758
1105	58538583	3073853	4185787	7022686
1106	58564670	3073702	4186968	7024612
1107	58590746	3073550	4185788	7026536
1108	58616813	3073399	4186967	7028458
1109	58642869	3073248	4185789	7030379
1110	58668915	3073096	4186966	7032298
1111	58694951	3072945	4185789	7015027
1112	58720976	3072794	4186965	7016942
1113	58746992	3072642	4185790	7018857
1114	58772997	3072491	4186964	7020769
1115	58798993	3072340	4185791	7022680
1116	58824978	3072188	4186963	7024590
1117	58850953	3072037	4185792	7026497
1118	58876919	3071886	4186962	7028403
1119	58902874	3071734	4185793	7030308
1120	58928819	3074612	4186961	7032210
1121	58954754	3074464	4185794	7015085
1122	58980679	3074316	4186961	7016984
1123	59006595	3074168	4185794	7018882
1124	59032500	3074020	4186960	7020778
1125	59058395	3073872	4185795	7022673
1126	59084280	3073724	4186959	7024566
1127	59110156	3073577	4185796	7026458
1128	59136021	3073429	4186958	7028348
1129	59161877	3073281	4185797	7030236
1130	59187723	3073134	4186957	7032123
1131	59213558	3072986	4185797	7015141
1132	59239384	3072838	4186956	7017024
1133	59265201	3072690	4185798	7018905
1134	59291007	3072543	4186955	7020786
1135	59316803	3072395	4185799	7022664
1136	59342590	3072247	4186953	7024541
1137	59368367	3072100	4185800	7026417
1138	59394134	3071952	4186952	7028291
1139	59419892	3071804	4185800	7030164
1140	59445639	3074613	4186951	7032035
1141	59471377	3074468	4185801	7015193
1142	59497105	3074324	4186950	7017061
1143	59522824	3074179	4185802	7018926
1144	59548532	3074035	4186949	7020791
1145	59574231	3073891	4185802	7022654
1146	59599921	3073746	4186948	7024515
1147	59625600	3073602	4185803	7026375
1148	59651270	3073458	4186947	7028234
1149	59676931	3073313	4185804	7030091
1150	59702581	3073169	4186946	7031947
1151	59728223	3073025	4185804	7015244
1152	59753854	3072881	4186945	7017095
1153	59779476	3072737	4185805	7018945
1154	59805089	3072592	4186944	7020794
1155	59830691	3072448	4185806	7022642
1156	59856285	3072304	4186943	7024488
1157	59881868	3072160	4185806	7026332
1158	59907443	3072015	4186942	7028176
1159	59933007	3071871	4185807	7030017
1160	59958562	3074613	4186941	7031858
1161	59984108	3074472	4185807	7015291
1162	60009644	3074331	4186940	7017127
1163	60035171	3074190	4185808	7018962
1164	60060689	3074049	4186939	7020796
1165	60086196	3073908	4185809	7022628
1166	60111695	3073767	4186938	7024459
1167	60137184	3073626	4185809	7026288
1168	60162664	3073485	4186937	7028117
1169	60188134	3073344	4185810	7029944
1170	60213595	3073203	4186935	7031769
1171	60239046	3073063	4185810	7015336
1172	60264488	3072922	4186934	7017157
1173	60289921	3072781	4185811	7018977
1174	60315345	3072640	4186933	7020795
1175	60340759	3072499	4185811	7022613
1176	60366164	3072358	4186932	7024429
1177	60391559	3072217	4185812	7026243
1178	60416945	3072077	4186931	7028057
1179	60442323	3071936	4185812	7029869
1180	60467690	3074614	4186930	7031680
1181	60493049	3074476	4185813	7015378
1182	60518398	3074338	4186929	7017184
1183	60543738	3074200	4185813	7018989
1184	60569069	3074062	4186928	7020793
1185	60594391	3073924	4185814	7022596
1186	60619703	3073787	4186926	7024397
1187	60645006	3073649	4185814	7026197
1188	60670300	3073511	4186925	7027996
1189	60695585	3073374	4185815	7029794
1190	60720861	3073236	4186924	7031590
1191	60746128	3073098	4185815	7015418
1192	60771385	3072961	4186923	7017210
1193	60796634	3072823	4185815	7019000
1194	60821873	3072686	4186922	7020789
1195	60847104	3072548	4185816	7022577
1196	60872325	3072410	4186921	7024364
1197	60897537	3072273	4185816	7026150
1198	60922740	3072135	4186919	7027935
1199	60947934	3071997	4185817	7029718
1200	60973119	3074613	4186918	7031501
1201	60998295	3074478	4185817	7015456
1202	61023462	3074344	4186917	7017233
1203	61048620	3074209	4185817	7019009
1204	61073769	3074074	4186916	7020784
1205	61098909	3073940	4185818	7022558
1206	61124040	3073805	4186915	7024331
1207	61149163	3073670	4185818	7026102
1208	61174276	3073536	4186913	7027873
1209	61199380	3073401	4185818	7029642
1210	61224475	3073267	4186912	7031411
1211	61249562	3073132	4185819	7015491
1212	61274639	3072998	4186911	7017254
1213	61299708	3072864	4185819	7019016
1214	61324768	3072729	4186910	7020777
1215	61349819	3072595	4185819	7022537
1216	61374861	3072460	4186908	7024296
1217	61399894	3072326	4185820	7026053
1218	61424919	3072191	4186907	7027810
1219	61449935	3072057	4185820	7029566
1220	61474941	3074612	4186906	7031321
1221	61499939	3074481	4185820	7015524
1222	61524929	3074349	4186905	7017273
1223	61549909	3074217	4185820	7019021
1224	61574881	3074085	4186903	7020768
1225	61599844	3073954	4185821	7022514
1226	61624798	3073822	4186902	7024259
1227	61649744	3073691	4185821	7026004
1228	61674680	3073559	4186901	7027747
1229	61699609	3073428	4185821	7029489
1230	61724528	3073296	4186900	7031230
1231	61749439	3073165	4185821	7015554
1232	61774341	3073034	4186898	7017290
1233	61799234	3072902	4185821	7019024
1234	61824119	3072771	4186897	7020758
1235	61848995	3072639	4185822	7022490
1236	61873862	3072508	4186896	7024222
1237	61898721	3072377	4185822	7025953
1238	61923571	3072245	4186894	7027683
1239	61948413	3072114	4185822	7029412
1240	61973246	3074611	4186893	7031139
1241	61998070	3074482	4185822	7015583
1242	62022886	3074353	4186892	7017305
1243	62047693	3074224	4185822	7019026
1244	62072492	3074096	4186890	7020746
1245	62097282	3073967	4185822	7022465
1246	62122064	3073838	4186889	7024184
1247	62146837	3073710	4185822	7025901
1248	62171602	3073581	4186888	7027618
1249	62196358	3073453	4185822	7029334
1250	62221106	3073324	4186886	7031049
1251	62245845	3073196	4185823	7015609
1252	62270575	3073067	4186885	7017318
1253	62295298	3072939	4185823	7019026
1254	62320011	3072810	4186884	7020733
1255	62344717	3072682	4185823	7022439
1256	62369414	3072553	4186882	7024144
1257	62394102	3072425	4185823	7025849
1258	62418782	3072297	4186881	7027553
1259	62443454	3072168	4185823	7029255
1260	62468117	3074609	4186879	7030957
1261	62492772	3074483	4185823	7015633
1262	62517419	3074357	4186878	7017329
1263	62542057	3074231	4185823	7019024
1264	62566687	3074105	4186877	7020718
1265	62591308	3073979	4185823	7022411
1266	62615921	3073853	4186875	7024104
1267	62640526	3073728	4185823	7025796
1268	62665123	3073602	4186874	7027487
1269	62689711	3073476	4185823	7029177
1270	62714291	3073350	4186872	7030866
1271	62738863	3073225	4185823	7015656
1272	62763426	3073099	4186871	7017338
1273	62787981	3072974	4185823	7019020
1274	62812528	3072848	4186869	7020702
1275	62837067	3072722	4185823	7022382
1276	62861597	3072597	4186868	7024062
1277	62886120	3072471	4185823	7025742
1278	62910634	3072346	4186867	7027420
1279	62935139	3072220	4185823	7029098
1280	62959637	3074606	4186865	7030775
1281	62984126	3074483	4185823	7015676
1282	63008608	3074360	4186864	7017346
1283	63033081	3074236	4185822	7019015
1284	63057546	3074113	4186862	7020684
1285	63082002	3073990	4185822	7022353
1286	63106451	3073867	4186861	7024020
1287	63130892	3073744	4185822	7025687
1288	63155324	3073621	4186859	7027353
1289	63179748	3073498	4185822	7029018
1290	63204164	3073375	4186858	7030683
1291	63228573	3073252	4185822	7015694
1292	63252973	3073129	4186856	7017352
1293	63277365	3073007	4185822	7019009
1294	63301748	3072884	4186855	7020666
1295	63326124	3072761	4185822	7022322
1296	63350492	3072638	4186853	7023977
1297	63374852	3072515	4185821	7025631
1298	63399204	3072393	4186852	7027286
1299	63423547	3072270	4185821	7028939
1300	63447883	3074603	4186850	7030592
1301	63472211	3074482	4185821	7015711
1302	63496531	3074361	4186848	7017356
1303	63520842	3074241	4185821	7019001
1304	63545146	3074120	4186847	7020646
1305	63569442	3074000	4185821	7022289
1306	63593730	3073879	4186845	7023933
1307	63618010	3073759	4185820	7025575
1308	63642282	3073639	4186844	7027218
1309	63666546	3073518	4185820	7028859
1310	63690802	3073398	4186842	7030500
1311	63715050	3073278	4185820	7015725
1312	63739291	3073158	4186841	7017359
1313	63763523	3073038	4185820	7018992
1314	63787748	3072918	4186839	7020624
1315	63811965	3072797	4185819	7022256
1316	63836173	3072677	4186837	7023888
1317	63860374	3072557	4185819	7025519
1318	63884568	3072437	4186836	7027149
1319	63908753	3072317	4185819	7028779
1320	63932931	3074599	4186834	7030408
1321	63957100	3074481	4185818	7015738
1322	63981262	3074362	4186833	7017360
1323	64005416	3074244	4185818	7018981
1324	64029563	3074126	4186831	7020602
1325	64053701	3074008	4185818	7022222
1326	64077832	3073891	4186829	7023842
1327	64101955	3073773	4185817	7025461
1328	64126070	3073655	4186828	7027080
1329	64150178	3073537	4185817	7028698
1330	64174277	3073420	4186826	7030316
1331	64198369	3073302	4185817	7015750
1332	64222454	3073184	4186824	7017360
1333	64246530	3073067	4185816	7018970
1334	64270599	3072949	4186823	7020579
1335	64294660	3072832	4185816	7022188
1336	64318714	3072714	4186821	7023796
1337	64342760	3072597	4185815	7025404
1338	64366798	3072479	4186819	7027011
1339	64390828	3072362	4185815	7028618
1340	64414851	3074594	4186817	7030224
1341	64438866	3074478	4185815	7015760
1342	64462874	3074362	4186816	7017358
1343	64486874	3074247	4185814	7018956
1344	64510866	3074131	4186814	7020554
1345	64534851	3074016	4185814	7022152
1346	64558828	3073901	4186812	7023749
1347	64582798	3073785	4185813	7025345
1348	64606760	3073670	4186811	7026941
1349	64630714	3073555	4185813	7028537
