# panacus histgrowth ecoli2146.pan.explode.0.og.crush.og.2013.gfa -c bp -q 0,0.95,0.5,0.1 -t 28
1350	64654661	3073440	4186809	7030132
1351	64678600	3073324	4185812	7015768
1352	64702532	3073209	4186807	7017355
1353	64726456	3073094	4185812	7018942
1354	64750373	3072979	4186805	7020529
1355	64774282	3072864	4185811	7022115
1356	64798183	3072749	4186803	7023701
1357	64822077	3072634	4185811	7025287
1358	64845964	3072519	4186802	7026872
1359	64869843	3072404	4185810	7028456
1360	64893715	3074588	4186800	7030041
1361	64917579	3074475	4185809	7015775
1362	64941435	3074362	4186798	7017351
1363	64965284	3074248	4185809	7018927
1364	64989126	3074135	4186796	7020502
1365	65012960	3074022	4185808	7022078
1366	65036787	3073909	4186794	7023653
1367	65060607	3073796	4185808	7025227
1368	65084419	3073683	4186793	7026802
1369	65108223	3073571	4185807	7028375
1370	65132020	3073458	4186791	7029949
1371	65155810	3073345	4185807	7015780
1372	65179593	3073233	4186789	7017345
1373	65203368	3073120	4185806	7018910
1374	65227135	3073007	4186787	7020475
1375	65250896	3072895	4185805	7022040
1376	65274649	3072782	4186785	7023604
1377	65298394	3072670	4185805	7025168
1378	65322132	3072557	4186783	7026731
1379	65345863	3072445	4185804	7028294
1380	65369587	3074582	4186781	7029857
1381	65393303	3074471	4185803	7015784
1382	65417012	3074360	4186780	7017338
1383	65440714	3074249	4185803	7018893
1384	65464408	3074138	4186778	7020447
1385	65488095	3074027	4185802	7022001
1386	65511775	3073917	4186776	7023554
1387	65535447	3073806	4185801	7025108
1388	65559113	3073696	4186774	7026661
1389	65582771	3073585	4185800	7028214
1390	65606421	3073475	4186772	7029766
1391	65630065	3073364	4185800	7015786
1392	65653701	3073254	4186770	7017331
1393	65677330	3073144	4185799	7018874
1394	65700952	3073033	4186768	7020418
1395	65724567	3072923	4185798	7021961
1396	65748174	3072813	4186766	7023505
1397	65771775	3072703	4185797	7025048
1398	65795368	3072593	4186764	7026590
1399	65818953	3072483	4185796	7028133
1400	65842532	3074574	4186762	7029675
1401	65866104	3074466	4185796	7015788
1402	65889668	3074357	4186760	7017322
1403	65913225	3074248	4185795	7018855
1404	65936775	3074140	4186758	7020388
1405	65960318	3074031	4185794	7021922
1406	65983854	3073923	4186756	7023454
1407	66007383	3073814	4185793	7024987
1408	66030905	3073706	4186754	7026520
1409	66054419	3073598	4185792	7028052
1410	66077927	3073490	4186752	7029584
1411	66101427	3073382	4185791	7015788
1412	66124920	3073274	4186750	7017312
1413	66148406	3073166	4185791	7018835
1414	66171886	3073058	4186748	7020358
1415	66195358	3072950	4185790	7021881
1416	66218823	3072842	4186746	7023404
1417	66242281	3072734	4185789	7024926
1418	66265731	3072626	4186744	7026449
1419	66289175	3072518	4185788	7027971
1420	66312612	3074566	4186742	7029493
1421	66336042	3074460	4185787	7015787
1422	66359465	3074353	4186740	7017301
1423	66382881	3074247	4185786	7018814
1424	66406290	3074140	4186738	7020327
1425	66429692	3074034	4185785	7021840
1426	66453086	3073928	4186735	7023353
1427	66476474	3073821	4185784	7024866
1428	66499855	3073715	4186733	7026378
1429	66523229	3073609	4185783	7027890
1430	66546596	3073503	4186731	7029402
1431	66569957	3073397	4185782	7015785
1432	66593310	3073291	4186729	7017289
1433	66616656	3073186	4185781	7018792
1434	66639995	3073080	4186727	7020296
1435	66663328	3072974	4185780	7021799
1436	66686653	3072868	4186725	7023302
1437	66709972	3072763	4185779	7024805
1438	66733284	3072657	4186722	7026307
1439	66756588	3072552	4185778	7027810
1440	66779886	3074557	4186720	7029312
1441	66803177	3074453	4185777	7015783
1442	66826462	3074348	4186718	7017276
1443	66849739	3074244	4185776	7018770
1444	66873010	3074139	4186716	7020264
1445	66896273	3074035	4185774	7021757
1446	66919530	3073931	4186714	7023250
1447	66942780	3073827	4185773	7024744
1448	66966023	3073723	4186711	7026237
1449	66989260	3073619	4185772	7027730
1450	67012489	3073515	4186709	7029223
1451	67035712	3073411	4185771	7015779
1452	67058928	3073308	4186707	7017263
1453	67082137	3073204	4185770	7018747
1454	67105340	3073100	4186705	7020231
1455	67128535	3072997	4185769	7021715
1456	67151724	3072893	4186702	7023199
1457	67174906	3072790	4185768	7024683
1458	67198081	3072686	4186700	7026166
1459	67221250	3072583	4185766	7027650
1460	67244412	3074547	4186698	7029133
1461	67267567	3074445	4185765	7015774
1462	67290715	3074342	4186695	7017249
1463	67313857	3074240	4185764	7018724
1464	67336992	3074138	4186693	7020198
1465	67360120	3074036	4185763	7021673
1466	67383242	3073933	4186691	7023147
1467	67406357	3073831	4185761	7024622
1468	67429465	3073729	4186688	7026096
1469	67452566	3073627	4185760	7027571
1470	67475661	3073526	4186686	7029045
1471	67498749	3073424	4185759	7015769
1472	67521831	3073322	4186684	7017234
1473	67544906	3073220	4185758	7018700
1474	67567974	3073119	4186681	7020165
1475	67591035	3073017	4185756	7021631
1476	67614090	3072916	4186679	7023096
1477	67637139	3072814	4185755	7024561
1478	67660180	3072713	4186676	7026026
1479	67683215	3072611	4185754	7027491
1480	67706244	3074537	4186674	7028956
1481	67729266	3074436	4185752	7015763
1482	67752281	3074336	4186672	7017219
1483	67775290	3074235	4185751	7018676
1484	67798292	3074135	4186669	7020132
1485	67821287	3074035	4185749	7021588
1486	67844276	3073934	4186667	7023044
1487	67867259	3073834	4185748	7024501
1488	67890234	3073734	4186664	7025957
1489	67913204	3073634	4185747	7027413
1490	67936166	3073534	4186662	7028869
1491	67959123	3073435	4185745	7015757
1492	67982072	3073335	4186659	7017204
1493	68005015	3073235	4185744	7018651
1494	68027952	3073135	4186657	7020098
1495	68050882	3073036	4185742	7021546
1496	68073806	3072936	4186654	7022993
1497	68096723	3072837	4185741	7024440
1498	68119634	3072737	4186652	7025888
1499	68142538	3072638	4185739	7027335
1500	68165435	3074526	4186649	7028782
1501	68188327	3074427	4185738	7015749
1502	68211211	3074328	4186647	7017188
1503	68234090	3074229	4185736	7018626
1504	68256962	3074131	4186644	7020065
1505	68279827	3074033	4185735	7021503
1506	68302686	3073934	4186641	7022942
1507	68325538	3073836	4185733	7024380
1508	68348384	3073738	4186639	7025819
1509	68371224	3073640	4185732	7027257
1510	68394057	3073542	4186636	7028696
1511	68416884	3073444	4185730	7015742
1512	68439705	3073346	4186633	7017172
1513	68462519	3073248	4185728	7018601
1514	68485326	3073150	4186631	7020031
1515	68508127	3073053	4185727	7021461
1516	68530922	3072955	4186628	7022891
1517	68553711	3072857	4185725	7024321
1518	68576493	3072760	4186625	7025751
1519	68599269	3072662	4185723	7027180
1520	68622038	3074513	4186623	7028610
1521	68644801	3074416	4185722	7015734
1522	68667558	3074320	4186620	7017155
1523	68690308	3074223	4185720	7018576
1524	68713052	3074126	4186617	7019998
1525	68735790	3074029	4185718	7021419
1526	68758522	3073933	4186615	7022840
1527	68781247	3073836	4185717	7024262
1528	68803966	3073740	4186612	7025683
1529	68826678	3073644	4185715	7027104
1530	68849384	3073547	4186609	7028526
1531	68872084	3073451	4185713	7015726
1532	68894778	3073355	4186606	7017139
1533	68917465	3073259	4185711	7018552
1534	68940146	3073163	4186604	7019964
1535	68962821	3073067	4185710	7021377
1536	68985490	3072972	4186601	7022790
1537	69008152	3072876	4185708	7024203
1538	69030808	3072780	4186598	7025616
1539	69053458	3072684	4185706	7027029
1540	69076102	3074501	4186595	7028442
1541	69098739	3074405	4185704	7015718
1542	69121370	3074310	4186592	7017122
1543	69143995	3074215	4185702	7018527
1544	69166614	3074120	4186589	7019931
1545	69189226	3074025	4185700	7021336
1546	69211833	3073930	4186586	7022741
1547	69234433	3073835	4185698	7024145
1548	69257027	3073741	4186583	7025550
1549	69279615	3073646	4185696	7026955
1550	69302196	3073552	4186581	7028359
1551	69324772	3073457	4185695	7015709
1552	69347341	3073363	4186578	7017106
1553	69369904	3073269	4185693	7018502
1554	69392461	3073174	4186575	7019898
1555	69415012	3073080	4185691	7021295
1556	69437556	3072986	4186572	7022691
1557	69460095	3072892	4185689	7024088
1558	69482627	3072798	4186569	7025484
1559	69505154	3072704	4185687	7026881
1560	69527674	3074487	4186566	7028277
1561	69550188	3074393	4185685	7015701
1562	69572696	3074300	4186563	7017089
1563	69595198	3074206	4185683	7018477
1564	69617693	3074113	4186560	7019866
1565	69640183	3074020	4185680	7021254
1566	69662667	3073927	4186557	7022643
1567	69685144	3073833	4185678	7024031
1568	69707615	3073740	4186554	7025420
1569	69730081	3073647	4185676	7026808
1570	69752540	3073555	4186550	7028197
1571	69774993	3073462	4185674	7015693
1572	69797441	3073369	4186547	7017073
1573	69819882	3073277	4185672	7018453
1574	69842317	3073184	4186544	7019834
1575	69864746	3073091	4185670	7021215
1576	69887169	3072999	4186541	7022595
1577	69909586	3072907	4185668	7023976
1578	69931997	3072814	4186538	7025356
1579	69954402	3072722	4185665	7026737
1580	69976801	3074473	4186535	7028118
1581	69999194	3074381	4185663	7015685
1582	70021581	3074289	4186532	7017057
1583	70043962	3074197	4185661	7018430
1584	70066337	3074105	4186528	7019803
1585	70088706	3074013	4185659	7021175
1586	70111069	3073922	4186525	7022548
1587	70133426	3073830	4185656	7023921
1588	70155777	3073739	4186522	7025294
1589	70178122	3073647	4185654	7026667
1590	70200462	3073556	4186519	7028039
1591	70222795	3073465	4185652	7015677
1592	70245122	3073374	4186515	7017042
1593	70267444	3073283	4185649	7018407
1594	70289759	3073192	4186512	7019772
1595	70312069	3073101	4185647	7021137
1596	70334372	3073010	4186509	7022502
1597	70356670	3072919	4185645	7023867
1598	70378962	3072829	4186505	7025233
1599	70401248	3072738	4185642	7026598
1600	70423528	3074458	4186502	7027963
1601	70445802	3074368	4185640	7015669
1602	70468070	3074277	4186499	7017027
1603	70490332	3074187	4185637	7018384
1604	70512589	3074096	4186495	7019742
1605	70534839	3074006	4185635	7021099
1606	70557084	3073916	4186492	7022457
1607	70579323	3073826	4185632	7023815
1608	70601556	3073736	4186488	7025172
1609	70623783	3073646	4185630	7026530
1610	70646005	3073556	4186485	7027888
1611	70668220	3073467	4185627	7015662
1612	70690430	3073377	4186481	7017012
1613	70712634	3073287	4185625	7018363
1614	70734832	3073198	4186478	7019713
1615	70757024	3073108	4185622	7021063
1616	70779210	3073019	4186474	7022413
1617	70801391	3072930	4185620	7023764
1618	70823565	3072841	4186471	7025114
1619	70845734	3072752	4185617	7026464
1620	70867898	3074443	4186467	7027814
1621	70890055	3074354	4185614	7015656
1622	70912207	3074265	4186464	7016999
1623	70934352	3074176	4185612	7018342
1624	70956492	3074087	4186460	7019685
1625	70978627	3073998	4185609	7021028
1626	71000755	3073909	4186456	7022371
1627	71022878	3073821	4185606	7023714
1628	71044995	3073732	4186453	7025056
1629	71067106	3073644	4185603	7026399
1630	71089212	3073555	4186449	7027742
1631	71111312	3073467	4185601	7015650
1632	71133406	3073379	4186445	7016986
1633	71155494	3073290	4185598	7018322
1634	71177577	3073202	4186442	7019658
1635	71199654	3073114	4185595	7020993
1636	71221725	3073026	4186438	7022329
1637	71243790	3072939	4185592	7023665
1638	71265850	3072851	4186434	7025001
1639	71287904	3072763	4185589	7026336
1640	71309953	3074428	4186430	7027672
1641	71331995	3074340	4185586	7015646
1642	71354032	3074252	4186426	7016974
1643	71376064	3074164	4185583	7018303
1644	71398089	3074077	4186423	7019632
1645	71420109	3073989	4185580	7020961
1646	71442124	3073902	4186419	7022289
1647	71464132	3073814	4185577	7023618
1648	71486135	3073727	4186415	7024947
1649	71508133	3073640	4185574	7026275
1650	71530125	3073553	4186411	7027603
1651	71552111	3073466	4185571	7015642
1652	71574091	3073379	4186407	7016964
1653	71596066	3073292	4185568	7018285
1654	71618035	3073205	4186403	7019607
1655	71639999	3073119	4185565	7020929
1656	71661957	3073032	4186399	7022251
1657	71683909	3072946	4185562	7023573
1658	71705856	3072859	4186395	7024894
1659	71727798	3072773	4185559	7026216
1660	71749733	3074412	4186391	7027537
1661	71771663	3074325	4185556	7015639
1662	71793588	3074239	4186387	7016954
1663	71815507	3074152	4185553	7018269
1664	71837420	3074066	4186383	7019584
1665	71859328	3073980	4185549	7020899
1666	71881230	3073894	4186379	7022214
1667	71903126	3073807	4185546	7023529
1668	71925017	3073721	4186374	7024844
1669	71946903	3073635	4185543	7026159
1670	71968783	3073550	4186370	7027473
1671	71990657	3073464	4185540	7015637
1672	72012526	3073378	4186366	7016946
1673	72034390	3073293	4185536	7018254
1674	72056247	3073207	4186362	7019563
1675	72078100	3073122	4185533	7020871
1676	72099947	3073036	4186358	7022180
1677	72121788	3072951	4185529	7023488
1678	72143624	3072866	4186353	7024796
1679	72165454	3072781	4185526	7026104
1680	72187279	3074396	4186349	7027411
1681	72209098	3074311	4185522	7015637
1682	72230912	3074225	4186345	7016939
1683	72252720	3074140	4185519	7018241
1684	72274523	3074055	4186340	7019543
1685	72296320	3073970	4185515	7020845
1686	72318112	3073885	4186336	7022147
1687	72339899	3073800	4185512	7023448
1688	72361680	3073715	4186332	7024750
1689	72383455	3073630	4185508	7026051
1690	72405225	3073545	4186327	7027352
1691	72426990	3073461	4185505	7015638
1692	72448749	3073376	4186323	7016934
1693	72470503	3073292	4185501	7018230
1694	72492251	3073207	4186318	7019525
1695	72513994	3073123	4185497	7020821
1696	72535732	3073039	4186314	7022116
1697	72557464	3072955	4185494	7023411
1698	72579190	3072871	4186309	7024706
1699	72600912	3072787	4185490	7026001
1700	72622627	3074381	4186304	7027295
1701	72644338	3074296	4185486	7015641
1702	72666043	3074212	4186300	7016931
1703	72687742	3074128	4185482	7018220
1704	72709437	3074043	4186295	7019509
1705	72731126	3073959	4185478	7020799
1706	72752809	3073875	4186290	7022088
1707	72774487	3073791	4185474	7023376
1708	72796160	3073708	4186286	7024665
1709	72817827	3073624	4185471	7025953
1710	72839489	3073540	4186281	7027241
1711	72861146	3073457	4185467	7015646
1712	72882797	3073373	4186276	7016929
1713	72904443	3073290	4185463	7018213
1714	72926084	3073207	4186271	7019496
1715	72947719	3073123	4185459	7020779
1716	72969349	3073040	4186267	7022062
1717	72990974	3072957	4185455	7023344
1718	73012593	3072874	4186262	7024626
1719	73034207	3072791	4185450	7025908
1720	73055816	3074365	4186257	7027190
1721	73077419	3074282	4185446	7015652
1722	73099017	3074198	4186252	7016930
1723	73120610	3074115	4185442	7018207
1724	73142198	3074032	4186247	7019484
1725	73163780	3073949	4185438	7020761
1726	73185357	3073866	4186242	7022038
1727	73206928	3073783	4185434	7023314
1728	73228495	3073700	4186237	7024591
1729	73250056	3073617	4185429	7025866
1730	73271612	3073535	4186232	7027141
1731	73293162	3073452	4185425	7015661
1732	73314707	3073369	4186227	7016933
1733	73336247	3073287	4185421	7018204
1734	73357782	3073205	4186222	7019476
1735	73379312	3073122	4185416	7020747
1736	73400836	3073040	4186216	7022017
1737	73422355	3072958	4185412	7023288
1738	73443869	3072876	4186211	7024558
1739	73465377	3072794	4185407	7025827
1740	73486880	3074350	4186206	7027097
1741	73508379	3074267	4185403	7015672
1742	73529871	3074185	4186201	7016938
1743	73551359	3074102	4185398	7018204
1744	73572841	3074020	4186195	7019469
1745	73594319	3073938	4185394	7020735
1746	73615791	3073856	4186190	7022000
1747	73637258	3073774	4185389	7023264
1748	73658719	3073692	4186185	7024528
1749	73680176	3073610	4185384	7025792
1750	73701627	3073528	4186179	7027055
1751	73723073	3073447	4185380	7015685
1752	73744514	3073365	4186174	7016946
1753	73765950	3073283	4185375	7018206
1754	73787380	3073202	4186168	7019466
1755	73808806	3073120	4185370	7020726
1756	73830226	3073039	4186163	7021985
1757	73851641	3072958	4185365	7023244
1758	73873051	3072877	4186157	7024503
1759	73894456	3072796	4185360	7025760
1760	73915855	3074335	4186151	7027018
1761	73937250	3074253	4185355	7015701
1762	73958639	3074172	4186146	7016956
1763	73980024	3074090	4185351	7018211
1764	74001403	3074009	4186140	7019466
1765	74022777	3073927	4185345	7020720
1766	74044146	3073846	4186134	7021974
1767	74065509	3073765	4185340	7023228
1768	74086868	3073684	4186129	7024480
1769	74108222	3073603	4185335	7025733
1770	74129570	3073522	4186123	7026984
1771	74150913	3073441	4185330	7015719
1772	74172252	3073360	4186117	7016970
1773	74193585	3073279	4185325	7018220
1774	74214913	3073198	4186111	7019469
1775	74236236	3073118	4185320	7020718
1776	74257554	3073037	4186105	7021967
1777	74278867	3072957	4185314	7023215
1778	74300174	3072876	4186099	7024462
1779	74321477	3072796	4185309	7025709
1780	74342775	3074321	4186093	7026955
1781	74364067	3074240	4185304	7015741
1782	74385355	3074159	4186087	7016986
1783	74406637	3074078	4185298	7018231
1784	74427915	3073998	4186081	7019476
1785	74449187	3073917	4185293	7020720
1786	74470455	3073837	4186075	7021963
1787	74491717	3073756	4185287	7023206
1788	74512974	3073676	4186069	7024448
1789	74534226	3073595	4185282	7025689
1790	74555474	3073515	4186063	7026930
1791	74576716	3073435	4185276	7015766
1792	74597953	3073354	4186056	7017007
1793	74619185	3073274	4185270	7018247
1794	74640413	3073194	4186050	7019487
1795	74661635	3073114	4185265	7020726
1796	74682852	3073034	4186044	7021964
1797	74704064	3072954	4185259	7023202
1798	74725271	3072875	4186038	7024439
1799	74746474	3072795	4185253	7025675
1800	74767671	3074308	4186031	7026910
1801	74788863	3074228	4185247	7015795
1802	74810051	3074147	4186025	7017031
1803	74831233	3074067	4185241	7018266
1804	74852410	3073987	4186018	7019501
1805	74873583	3073907	4185235	7020736
1806	74894750	3073827	4186012	7021969
1807	74915913	3073747	4185229	7023202
1808	74937070	3073667	4186005	7024434
1809	74958223	3073588	4185223	7025665
1810	74979370	3073508	4185999	7026895
1811	75000513	3073428	4185217	7015827
1812	75021651	3073348	4185992	7017059
1813	75042784	3073269	4185211	7018290
1814	75063912	3073189	4185985	7019521
1815	75085035	3073110	4185205	7020751
1816	75106153	3073030	4185978	7021979
1817	75127266	3072951	4185198	7023208
1818	75148374	3072872	4185972	7024435
1819	75169478	3072793	4185192	7025661
1820	75190576	3074296	4185965	7026886
1821	75211670	3074216	4185186	7015864
1822	75232758	3074136	4185958	7017092
1823	75253842	3074057	4185179	7018319
1824	75274921	3073977	4185951	7019545
1825	75295995	3073898	4185173	7020771
1826	75317064	3073818	4185944	7021995
1827	75338128	3073739	4185166	7023219
1828	75359187	3073659	4185937	7024441
1829	75380242	3073580	4185160	7025662
1830	75401291	3073501	4185930	7026882
1831	75422336	3073422	4185153	7015906
1832	75443376	3073342	4185923	7017130
1833	75464411	3073263	4185146	7018353
1834	75485441	3073184	4185916	7019575
1835	75506467	3073105	4185139	7020796
1836	75527487	3073026	4185909	7022017
1837	75548503	3072947	4185132	7023236
1838	75569513	3072868	4185901	7024454
1839	75590519	3072789	4185126	7025670
1840	75611521	3074285	4185894	7026886
1841	75632517	3074206	4185119	7015953
1842	75653508	3074127	4185887	7017173
1843	75674495	3074048	4185112	7018393
1844	75695477	3073968	4185879	7019611
1845	75716454	3073889	4185104	7020829
1846	75737426	3073810	4185872	7022045
1847	75758394	3073731	4185097	7023260
1848	75779356	3073652	4185865	7024473
1849	75800314	3073573	4185090	7025686
1850	75821267	3073494	4185857	7026896
1851	75842215	3073415	4185083	7016006
1852	75863159	3073336	4185849	7017224
1853	75884098	3073257	4185075	7018440
1854	75905031	3073178	4185842	7019654
1855	75925961	3073099	4185068	7020868
1856	75946885	3073021	4185834	7022080
1857	75967805	3072942	4185060	7023291
1858	75988719	3072863	4185826	7024501
1859	76009630	3072785	4185053	7025709
1860	76030535	3074277	4185819	7026915
1861	76051435	3074198	4185045	7016067
1862	76072331	3074119	4185811	7017281
1863	76093222	3074040	4185037	7018494
1864	76114109	3073961	4185803	7019706
1865	76134990	3073882	4185030	7020916
1866	76155867	3073803	4185795	7022124
1867	76176739	3073724	4185022	7023332
1868	76197607	3073645	4185787	7024537
1869	76218469	3073566	4185014	7025741
1870	76239327	3073487	4185779	7026942
1871	76260180	3073409	4185006	7016137
1872	76281029	3073330	4185771	7017348
1873	76301873	3073251	4184998	7018558
1874	76322712	3073172	4185763	7019766
1875	76343546	3073093	4184989	7020973
1876	76364376	3073015	4185755	7022179
1877	76385201	3072936	4184981	7023382
1878	76406021	3072857	4185747	7024584
1879	76426837	3072779	4184973	7025783
1880	76447648	3074271	4185738	7026981
1881	76468454	3074192	4184964	7016216
1882	76489256	3074113	4185730	7017425
1883	76510053	3074034	4184956	7018633
1884	76530845	3073955	4185722	7019839
1885	76551632	3073876	4184947	7021043
1886	76572415	3073798	4185713	7022245
1887	76593193	3073719	4184938	7023445
1888	76613967	3073640	4185705	7024642
1889	76634736	3073561	4184930	7025838
1890	76655500	3073482	4185696	7027031
1891	76676260	3073403	4184921	7016309
1892	76697015	3073324	4185687	7017516
1893	76717765	3073245	4184912	7018721
1894	76738511	3073166	4185679	7019925
1895	76759252	3073087	4184903	7021126
1896	76779988	3073008	4185670	7022325
1897	76800720	3072929	4184893	7023522
1898	76821447	3072850	4185661	7024716
1899	76842170	3072772	4184884	7025907
1900	76862888	3074268	4185652	7027096
1901	76883601	3074190	4184874	7016417
1902	76904310	3074111	4185643	7017623
1903	76925014	3074032	4184865	7018826
1904	76945714	3073953	4185634	7020028
1905	76966408	3073874	4184855	7021227
1906	76987099	3073794	4185625	7022423
1907	77007785	3073715	4184845	7023616
1908	77028466	3073636	4185615	7024807
1909	77049142	3073557	4184835	7025994
1910	77069814	3073478	4185606	7027179
1911	77090482	3073398	4184825	7016544
1912	77111144	3073319	4185596	7017749
1913	77131803	3073239	4184815	7018952
1914	77152456	3073160	4185587	7020152
1915	77173105	3073081	4184804	7021349
1916	77193750	3073001	4185577	7022543
1917	77214390	3072922	4184794	7023734
1918	77235025	3072842	4185567	7024921
1919	77255656	3072763	4184783	7026104
1920	77276283	3074271	4185557	7027284
1921	77296904	3074192	4184772	7016696
1922	77317522	3074113	4185547	7017902
1923	77338134	3074033	4184761	7019104
1924	77358742	3073954	4185537	7020303
1925	77379346	3073875	4184749	7021499
1926	77399945	3073795	4185527	7022691
1927	77420540	3073715	4184737	7023879
1928	77441130	3073635	4185516	7025063
1929	77461715	3073556	4184726	7026242
1930	77482296	3073476	4185505	7027417
1931	77502873	3073396	4184714	7016879
1932	77523445	3073315	4185495	7018086
1933	77544012	3073235	4184701	7019289
1934	77564575	3073155	4185484	7020489
1935	77585134	3073075	4184688	7021684
1936	77605688	3072994	4185472	7022874
1937	77626237	3072914	4184676	7024060
1938	77646782	3072834	4185461	7025241
1939	77667323	3072753	4184662	7026416
1940	77687859	3074281	4185449	7027586
1941	77708390	3074201	4184649	7017100
1942	77728917	3074122	4185437	7018311
1943	77749440	3074042	4184635	7019516
1944	77769958	3073961	4185425	7020717
1945	77790472	3073881	4184620	7021913
1946	77810981	3073801	4185413	7023103
1947	77831486	3073720	4184606	7024287
1948	77851986	3073639	4185400	7025466
1949	77872482	3073558	4184591	7026638
1950	77892973	3073477	4185387	7027803
1951	77913460	3073396	4184575	7017370
1952	77933942	3073314	4185374	7018585
1953	77954420	3073233	4184559	7019795
1954	77974894	3073151	4185360	7020999
1955	77995363	3073070	4184542	7022197
1956	78015828	3072988	4185346	7023388
1957	78036288	3072906	4184525	7024572
1958	78056744	3072824	4185332	7025748
1959	78077195	3072742	4184508	7026917
1960	78097642	3074302	4185317	7028078
1961	78118085	3074221	4184489	7017698
1962	78138523	3074140	4185301	7018920
1963	78158957	3074059	4184470	7020137
1964	78179386	3073978	4185285	7021346
1965	78199811	3073897	4184450	7022547
1966	78220232	3073815	4185268	7023740
1967	78240648	3073733	4184430	7024925
1968	78261060	3073650	4185251	7026101
1969	78281467	3073568	4184408	7027267
1970	78301870	3073485	4185233	7028424
1971	78322269	3073402	4184386	7018094
1972	78342663	3073319	4185215	7019327
1973	78363053	3073235	4184362	7020552
1974	78383438	3073152	4185195	7021767
1975	78403819	3073068	4184338	7022974
1976	78424196	3072984	4185175	7024171
1977	78444568	3072900	4184312	7025357
1978	78464936	3072816	4185154	7026533
1979	78485300	3072732	4184285	7027697
1980	78505659	3074332	4185131	7028850
1981	78526014	3074250	4184256	7018574
1982	78546364	3074166	4185108	7019818
1983	78566711	3074083	4184226	7021053
1984	78587052	3073998	4185083	7022277
1985	78607390	3073913	4184194	7023489
1986	78627723	3073828	4185056	7024689
1987	78648052	3073742	4184160	7025877
1988	78668376	3073656	4185028	7027052
1989	78688697	3073569	4184124	7028213
1990	78709012	3073481	4184999	7029360
1991	78729324	3073393	4184086	7019165
1992	78749631	3073305	4184967	7020427
1993	78769934	3073216	4184045	7021679
1994	78790232	3073127	4184933	7022918
1995	78810527	3073037	4184001	7024146
1996	78830817	3072947	4184896	7025361
1997	78851102	3072856	4183954	7026563
1998	78871383	3072765	4184856	7027752
1999	78891660	3072674	4183903	7028928
2000	78911933	3074414	4184814	7030090
2001	78932202	3074328	4183849	7019759
2002	78952466	3074241	4184768	7021038
2003	78972726	3074152	4183792	7022310
2004	78992981	3074063	4184719	7023579
2005	79013232	3073972	4183733	7024848
2006	79033479	3073879	4184669	7026119
2007	79053722	3073785	4183676	7027399
2008	79073960	3073689	4184621	7028694
2009	79094195	3073592	4183633	7030009
2010	79114424	3073493	4184598	7031354
2011	79134650	3073393	4183657	7018895
2012	79154871	3073290	4184716	7019827
2013	79175089	3073186	4183974	7020699
